dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
bn_smallmodel_llmj_valid,bn,1,0,0,matched,1,87,[4284],"So before they say it is a white man tangle you know it 's because of a white man that this happens and they got to , you know , check around and they say who is the real guilty .",know,12,ARG1,fact that is known,"[(12, 31)]",[],False,没有语法错误,False,"sm_right, o1mini_right(deepseek)",annotations_wlj_smallmodel_163_final.json,correct_data_bn_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,1,[2362],"%ah , you know I would n't trust it because it 's so complicated with this international garbage or else the Turbo Tax with the Dutch modules . that I just would n't trust it .",trust,34,ARG0,truster,"[(29, 29)]","[(29, 29)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,2,[7177],"%eh %eh You know , %um Well , she said that she was .",said,10,ARG0,Sayer,"[(8, 8)]","[(8, 8)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,3,[91],"%uh , and mom said ,",said,5,ARG0,Sayer,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,4,[4066],"%uh I mean if they denied my citizenship and I became a citizen here I probably would n't be a horror either ,",mean,3,ARG1,element containing meaning,"[(3, 21)]","[(3, 21)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,5,[1587],"%uh but it 's a lot less expensive if we do it that way than if we actually make my parents in law pay it ,",make,19,ARG0,impeller to action,"[(16, 16)]","[(16, 16)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,6,[1594],"%uh but it 's a lot less expensive if we do it that way than if we actually make my parents in law pay it ,",pay,24,ARG0,payer or buyer,"[(19, 22)]","[(19, 22)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,7,[6246],%uh you know I just want her to understand everything that has happened in the last several years yeah . and things like that .,want,6,ARG0,Wanter,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,8,[7609],"%um , %um , but you know I feel very at peace about everything .",know,7,ARG1,fact that is known,"[(7, 13)]","[(7, 13)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,9,[4701],"%um , and it got back to about eighty percent .",got,5,ARG1,thing in motion,"[(3, 3)]","[(3, 3)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,10,[4703],"%um , and it got back to about eighty percent .",got,5,ARG4,,"[(6, 9)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,2,11,"[5277, 5281]","%um , but Leo and Julie just seemed , %um sort of happy with the decisions they 've made .",seemed,8,ARG1,thing seeming,"[(3, 5), (9, 18)]","[(3, 5), (10, 18)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,12,[3052],%um and I 'll sit and talk with Anya about some things that maybe we think that it would be neat for you to see .,see,25,ARG1,thing viewed,"[(10, 11)]","[(10, 11)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,13,[3027],%um and I 'll sit and talk with Anya about some things that maybe we think that it would be neat for you to see .,sit,5,ARG1,thing sitting,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,14,[3037],%um and I 'll sit and talk with Anya about some things that maybe we think that it would be neat for you to see .,talk,7,ARG0,talker,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,15,[5436],%um and I keep thinking maybe I 'd get in touch,thinking,5,ARG0,Thinker,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,16,[8689],"%um and again my husband said we were going to give it a month , you know and said he was even going to have to sheik pray over her , you know for the jen .",said,19,ARG1,Utterance,"[(19, 29)]","[(19, 29), (19, 35)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,17,[8704],"%um and again my husband said we were going to give it a month , you know and said he was even going to have to sheik pray over her , you know for the jen .",pray,28,ARG0,pray-er,"[(19, 19)]","[(26, 26)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,18,[8262],%um she will become the legal guardian and that %um,become,4,ARG2,new state,"[(4, 6)]","[(4, 6)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,19,[1158],-- and she 's telling me about you know her sister 's wedding .,know,9,ARG1,fact that is known,"[(9, 12)]","[(9, 12)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,20,[3156],Actually in the first week I was here -- mhm . -- I gained a lot,gained,14,ARG1,thing acquired,"[(14, 15)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,21,[863],"Alice , I 've never seen anybody eat as much as he does",does,13,ARG0,,"[(11, 11)]","[(11, 11)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,22,[9001],Alita she said this little girl has a serious problem .,said,3,ARG1,Utterance,"[(3, 9)]","[(3, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,23,[3288],"And %uh With a pretty simple model you can find that frequency in a transient ,",find,10,ARG1,thing found,"[(10, 14)]","[(10, 14)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,24,[7277],"And , then things seemed to be doing pretty well ,",seemed,5,ARG1,thing seeming,"[(3, 3)]","[(3, 3), (6, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,25,[7283],"And , then things seemed to be doing pretty well ,",doing,8,ARG0,"agent, doer","[(3, 3)]",[],False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,26,[4447],And I 'm actually waiting for Claudia to show up because we were supposed to go into town and meet some people in town .,supposed,14,ARG1,thing seeming,"[(11, 11)]","[(11, 11)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,27,[8593],"And I do n't know how much you know about scientific literature ,",know,5,ARG0,knower,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,28,[5290],"And I was like , well I 've been telling you that Neil .",telling,10,ARG1,Utterance,"[(11, 12)]","[(11, 12)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,29,[4709],"And Neil kept writing back that I should tone this part of the thesis down that You know , people see the anti phased motion ,",kept,3,ARG1,continued entity,"[(3, 4)]","[(3, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,30,[4718],"And Neil kept writing back that I should tone this part of the thesis down that You know , people see the anti phased motion ,",writing,4,ARG1,thing written,"[(5, 25)]","[(5, 24)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,31,[9096],And he just keeps forgetting .,keeps,4,ARG0,causer of continued action,"[(1, 1)]","[(1, 1)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,32,[2909],And if it gets irritated take some pills and stuff .,gets,4,ARG1,thing,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,33,[2918],And if it gets irritated take some pills and stuff .,take,6,ARG1,thing taken,"[(6, 9)]","[(6, 9)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,34,[372],"And if you do , I 'll send it by email okay if I get it before this weekend",do,4,ARG0,,"[(2, 2)]","[(2, 2)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,35,[108],"And it was a very nice letter , because it sounded like she went through very similar things that I did .",went,14,ARG0,,"[(12, 12)]","[(12, 12)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,36,[118],"And it was a very nice letter , because it sounded like she went through very similar things that I did .",did,21,ARG0,,"[(19, 19)]","[(19, 19)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,37,[7422],"And one of the things that they find experimentally are what they call anti phased , %uh , states , where if you look at the total intensity uh-huh . of the laser , you get an oscillation which is characterized by one frequency .",characterized,41,ARG2,"secondary attribute, described-as","[(41, 43)]","[(41, 43)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,38,[7380],"And one of the things that they find experimentally are what they call anti phased , %uh , states , where if you look at the total intensity uh-huh . of the laser , you get an oscillation which is characterized by one frequency .",find,8,ARG1,thing found,"[(3, 4)]","[(1, 4), (3, 4)]",True,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,39,[1423],And she was just really concerned about you know everything . mhm you know . What the possibilities of like,know,14,ARG1,fact that is known,"[(15, 19)]",[],False,有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,40,[1416],And she was just really concerned about you know everything . mhm you know . What the possibilities of like,know,9,ARG0,knower,"[(12, 12)]","[(7, 7)]",False,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,1,1,matched,1,41,[1417],And she was just really concerned about you know everything . mhm you know . What the possibilities of like,know,9,ARG1,fact that is known,"[(9, 9)]","[(9, 9)]",True,没有语法错误,True,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
tc_smallmodel_llmj_valid,tc,1,0,0,matched,1,42,[8612],"And she went from Penn , %um To Columbia . to Columbia to U R I .",went,3,ARG4,end point,"[(7, 8)]","[(12, 15)]",False,没有语法错误,False,"sm_right, o1mini_right",annotation_tc_smallmodel_removerepeate_322_wlj_final.json,correct_data_tc_smallmodel.json
