file,lemma,roleset_id,roleset_name,role_n,role_f,role_descr
lighten.xml,light,light.06,"having little weight, pressure",1,PAG,non-heavy entity
lighten.xml,light,light.06,"having little weight, pressure",2,VSP,aspect of arg1 that isn't heavy (if in addition)
lighten.xml,light,light.07,"bright, pale, reflecting/containing light",1,PAG,thing reflecting more light
lighten.xml,light,light.07,"bright, pale, reflecting/containing light",2,VSP,aspect of arg1 that is bright/pale (if in addition)
lighten.xml,light_up,light_up.08,to illuminate,0,PAG,"causer of illumination or fire, agent"
lighten.xml,light_up,light_up.08,to illuminate,1,PPT,entity lit
lighten.xml,shed_light,shed_light.10,"inform, provide information regarding",0,PAG,"causer of knowledge, source of information"
lighten.xml,shed_light,shed_light.10,"inform, provide information regarding",1,PPT,"thing studied, domain of research"
lighten.xml,make_light,make_light.11,"minimize, not handle with appropriate seriousness",0,PAG,entity making light
lighten.xml,make_light,make_light.11,"minimize, not handle with appropriate seriousness",1,PPT,of what
lighten.xml,in_a_light,in_a_light.12,perceived in a certain way,0,PAG,event or situation leading to a certain perception
lighten.xml,in_a_light,in_a_light.12,perceived in a certain way,1,PPT,thing perceived
lighten.xml,in_a_light,in_a_light.12,perceived in a certain way,2,PRD,descriptor of the light
lighten.xml,alight,alight.13,"land on, lightly",0,PAG,entity landing
lighten.xml,alight,alight.13,"land on, lightly",1,GOL,landed upon
lighten.xml,lit,lit.14,"generally positive, exciting, great",1,PPT,lit thing
lightheaded.xml,lightheaded,lightheaded.01,woozy,0,PAG,causer of lightheadedness
lightheaded.xml,lightheaded,lightheaded.01,woozy,1,PPT,lightheaded one
lightning.xml,lightning,lightning.01,lightning,0,PAG,causer of lightning
lightning.xml,lightning,lightning.01,lightning,1,PPT,lightning
lignify.xml,lignify,lignify.01,(cause to) become wood or like wood,0,PAG,cause of transformation
lignify.xml,lignify,lignify.01,(cause to) become wood or like wood,1,PPT,entity made into wood
likely.xml,likely,likely.01,probable,1,PAG,likely event (may require concatenation
liken.xml,like,like.01,"have affection towards, be fond of, enjoy (habitually)",0,PAG,liker
liken.xml,like,like.01,"have affection towards, be fond of, enjoy (habitually)",1,PPT,object of affection
liken.xml,like,like.02,"would like, wish, want (polite)",0,PAG,subject
liken.xml,like,like.02,"would like, wish, want (polite)",1,PPT,phrasal complement
liken.xml,like,like.04,similar,1,PAG,first item in comparison
liken.xml,like,like.04,similar,2,PPT,second item in comparison
liken.xml,liken,liken.03,draw a similarity,0,PAG,"entity making comparison, agent"
liken.xml,liken,liken.03,draw a similarity,1,PPT,topic
liken.xml,liken,liken.03,draw a similarity,2,PPT,thing it's similar to
liken.xml,alike,alike.05,similar,1,PAG,things that are alike
liken.xml,alike,alike.05,similar,2,VSP,domain of likeness
liken.xml,liking,liking.06,"likely, appearing",1,PPT,"likely, appearing thing"
lilt.xml,lilt,lilt.01,"move, sing, speak in a cheerful manner",0,PAG,lilter
lilt.xml,lilt,lilt.01,"move, sing, speak in a cheerful manner",1,PPT,"utterance, movement, music"
lilt.xml,lilt,lilt.01,"move, sing, speak in a cheerful manner",2,GOL,listener
limber.xml,limber_up,limber_up.01,"to make more limber, flexible",0,PAG,"agent, person stretching, warming up the muscles"
limber.xml,limber_up,limber_up.01,"to make more limber, flexible",1,PPT,"muscles, limbs made more flexible"
limit.xml,limit,limit.01,"ensure something stays below a certain level, cap, keep below a ceratin level",0,CAU,"agent, limiter"
limit.xml,limit,limit.01,"ensure something stays below a certain level, cap, keep below a ceratin level",1,PPT,thing limited
limit.xml,limit,limit.01,"ensure something stays below a certain level, cap, keep below a ceratin level",2,GOL,limit
limp.xml,limp,limp.01,to move or proceed haltingly or unsteadily,0,PAG,"limper, agent"
line.xml,line,line.01,"provide a lining, accompany in line-like fashion",0,PAG,agent only!
line.xml,line,line.01,"provide a lining, accompany in line-like fashion",1,GOL,thing lined
line.xml,line,line.01,"provide a lining, accompany in line-like fashion",2,PPT,"instrument, lining proper"
line.xml,line,line.03,puts lines on,0,PAG,putter of lines
line.xml,line,line.03,puts lines on,1,PPT,thing with lines
line.xml,line_up,line_up.02,stand in line,0,PAG,causative agent
line.xml,line_up,line_up.02,stand in line,1,PPT,things in a line
line.xml,in_line,in_line.04,"follow policies, be in accordance with something",0,PAG,follower of procedure
line.xml,in_line,in_line.04,"follow policies, be in accordance with something",1,PPT,action done
line.xml,in_line,in_line.04,"follow policies, be in accordance with something",2,COM,"regulations, procedure, or expectations accorded with"
line.xml,out_of_line,out_of_line.05,"be improper, or in a state of exceeding limits or expectations",0,PAG,improper entity
line.xml,out_of_line,out_of_line.05,"be improper, or in a state of exceeding limits or expectations",1,PAG,improper action
line.xml,out_of_line,out_of_line.05,"be improper, or in a state of exceeding limits or expectations",2,PRP,"what was expected, proper"
line.xml,draw_line,draw_line.07,create an abstract boundary,0,PAG,boundary enforcer
line.xml,draw_line,draw_line.07,create an abstract boundary,1,ADJ,characteristic of the line
line.xml,draw_line,draw_line.07,create an abstract boundary,2,LOC,"first (or all) things on one (or both, if together) side of boundary"
line.xml,draw_line,draw_line.07,create an abstract boundary,3,LOC,"thing on other side of boundary, if separate"
line.xml,toe_line,toe_line.08,comply with regulations,0,PAG,compliant entity
line.xml,toe_line,toe_line.08,comply with regulations,1,ADJ,compliance with what
line.xml,read_between_lines,read_between_lines.09,understand implicit information,0,PAG,"reader, agent inferring something"
line.xml,read_between_lines,read_between_lines.09,understand implicit information,1,PPT,"new belief, implicit thing"
line.xml,read_between_lines,read_between_lines.09,understand implicit information,2,DIR,source interpreted
linear.xml,linear,linear.01,consisting of a line,1,PPT,linear thing
linedraw.xml,linedraw,linedraw.01,draw the line,0,PAG,entity drawing the line
linedraw.xml,linedraw,linedraw.01,draw the line,1,LOC,draw the line where
linger.xml,linger,linger.01,"wait, stick around",1,PAG,entity lingering
linger.xml,linger,linger.01,"wait, stick around",2,LOC,location or state
link.xml,link,link.01,attach,0,PAG,"agent, entity doing the tying"
link.xml,link,link.01,attach,1,PPT,first or all things being tied
link.xml,link,link.01,attach,2,PPT,"second thing, linked to what"
link.xml,link,link.01,attach,3,MNR,"instrument, string"
link.xml,link_up,link_up.02,join,0,PAG,"agent, entity doing the tying"
link.xml,link_up,link_up.02,join,1,PPT,first or all things being tied
link.xml,link_up,link_up.02,join,2,PPT,"second thing, linked to what"
link.xml,link_up,link_up.02,join,3,MNR,"instrument, string"
lint.xml,lint,lint.01,remove or produce lint,0,PAG,agent doing the removing/producing of lint
lint.xml,lint,lint.01,remove or produce lint,1,DIR,entity lint is removed/produced from
lionize.xml,lionize,lionize.01,to admire,0,PAG,agent of admiration
lionize.xml,lionize,lionize.01,to admire,1,PPT,patient of admiration
lipstick.xml,lipstick,lipstick.01,cover with lipstick,0,PAG,"makeup artist, agent putting on lipstick"
lipstick.xml,lipstick,lipstick.01,cover with lipstick,1,GOL,"lips, or other entity being covered with lipstick"
lipstick.xml,lipstick,lipstick.01,cover with lipstick,2,PPT,"lipstick type, or art drawn with lipstick"
liquefy.xml,liquefy,liquefy.01,"transform, by means of some mechanical process, into a liquid",0,PAG,liquefier
liquefy.xml,liquefy,liquefy.01,"transform, by means of some mechanical process, into a liquid",1,PPT,thing being transformed
liquefy.xml,liquefy,liquefy.01,"transform, by means of some mechanical process, into a liquid",2,PRD,end state
liquidate.xml,liquidate,liquidate.01,cause to cease to exist,0,PAG,"liquidator, agent"
liquidate.xml,liquidate,liquidate.01,cause to cease to exist,1,PPT,thing being liquidated
liquidize.xml,liquidize,liquidize.01,"make liquid, literally or in financial sense",0,PAG,"liquidator, agent"
liquidize.xml,liquidize,liquidize.01,"make liquid, literally or in financial sense",1,PPT,thing being made liquid
liquidize.xml,liquid,liquid.02,state of matter: fluid,1,PAG,substance in liquid state
lisp.xml,lisp,lisp.01,speak in lisp,0,PAG,speaker
lisp.xml,lisp,lisp.01,speak in lisp,1,PPT,"utterance,sound"
lisp.xml,lisp,lisp.01,speak in lisp,2,GOL,"listener,recipient"
list.xml,list,list.01,enumerate,0,PAG,lister
list.xml,list,list.01,enumerate,1,PPT,item
list.xml,list,list.01,enumerate,2,GOL,list
list.xml,list,list.02,give a price,0,PAG,pricer
list.xml,list,list.02,give a price,1,PPT,item
list.xml,list,list.02,give a price,2,VSP,price
list.xml,list,list.03,"lean, be at an angle",1,PPT,thing at an angle
listen.xml,listen,listen.01,attend to a sound,0,PAG,listener
listen.xml,listen,listen.01,attend to a sound,1,PPT,sound or speaker
literate.xml,literate,literate.01,"able to read, well versed in",1,PAG,literate one
literate.xml,literate,literate.01,"able to read, well versed in",2,PPT,literate in what
lithotripsy.xml,lithotripsy,lithotripsy.01,"pulverization of kidney stones, gallstones, or similar",0,PAG,pulverizer
lithotripsy.xml,lithotripsy,lithotripsy.01,"pulverization of kidney stones, gallstones, or similar",1,PPT,pulverized (the stones)
litigate.xml,litigate,litigate.01,engage in legal proceedings,0,PAG,litigator
litigate.xml,litigate,litigate.01,engage in legal proceedings,1,PPT,case
litigate.xml,litigate,litigate.01,engage in legal proceedings,2,GOL,defendant
litter.xml,litter,litter.01,fail to put garbage in the   right place,0,PAG,litterbug
litter.xml,litter,litter.01,fail to put garbage in the   right place,1,GOL,where garbage ended up
litter.xml,litter,litter.01,fail to put garbage in the   right place,2,PPT,garbage
little.xml,little,little.01,"small, not much",1,PPT,little thing
little.xml,little,little.01,"small, not much",2,DOM,specific aspect of arg1 that is little
little.xml,little,little.01,"small, not much",3,SCL,scale
little.xml,little,little.01,"small, not much",4,EXT,size measurement
live.xml,live,live.01,"not be dead, being alive, exist in some manner or for some length of time, alive",0,PAG,alive entity
live.xml,live,live.01,"not be dead, being alive, exist in some manner or for some length of time, alive",1,PPT,life
live.xml,live,live.02,endure,0,PAG,"endurer, sufferer"
live.xml,live,live.02,endure,1,PPT,malady
live.xml,live,live.08,being broadcast in real time,1,PPT,entity being broadcast in real time
live.xml,live_down,live_down.06,"withstand an incident until others forget, ",0,PAG,"agent, one who withstands"
live.xml,live_down,live_down.06,"withstand an incident until others forget, ",1,PPT,"incident, crime, impression"
live.xml,live_on,live_on.03,continue,1,PPT,thing continuing
live.xml,live_on,live_on.03,continue,2,COM,"comitative: group, things kept together"
live.xml,live_on,live_on.03,continue,3,PRD,attributive
live.xml,live_up,live_up.04,fulfill,0,PAG,fulfiller
live.xml,live_up,live_up.04,fulfill,1,PPT,fulfilled
live.xml,live_out,live_out.05,live to the end/completion,0,PAG,alive entity
live.xml,live_out,live_out.05,live to the end/completion,1,PPT,life
live.xml,livable,livable.07,suitable to be lived in,0,PAG,entity who might reside
live.xml,livable,livable.07,suitable to be lived in,1,PPT,place that is suitable to be lived in
lmk.xml,lmk,lmk.01,let me know,0,PAG,Entity letting someone know something
lmk.xml,lmk,lmk.01,let me know,1,PPT,thing known
load.xml,load,load.01,cause to be burdened,0,PAG,"loader, agent"
load.xml,load,load.01,cause to be burdened,1,GOL,beast of burden
load.xml,load,load.01,cause to be burdened,2,PPT,cargo
load.xml,load,load.01,cause to be burdened,3,MNR,instrument
load.xml,load,load.03,"fix, set up to cheat",0,PAG,cheater
load.xml,load,load.03,"fix, set up to cheat",1,GOL,"thing loaded (dice, the deck, etc)"
load.xml,load,load.03,"fix, set up to cheat",2,PPT,with what
load.xml,load,load.04,transfer data from one place to another,0,PAG,"loader, agent"
load.xml,load,load.04,transfer data from one place to another,1,PPT,"flle, program, site loaded"
load.xml,load,load.04,transfer data from one place to another,2,GOL,loaded where? (ie computer)
load.xml,load_up,load_up.02,phrasal cause to be burdened,0,PAG,"loader, agent"
load.xml,load_up,load_up.02,phrasal cause to be burdened,1,GOL,beast of burden
load.xml,load_up,load_up.02,phrasal cause to be burdened,2,PPT,cargo
loaf.xml,loaf,loaf.01,to be lazy or move about in a lazy   fashion,0,PAG,lazy person
loan.xml,loan,loan.01,give temporarily,0,PAG,giver
loan.xml,loan,loan.01,give temporarily,1,PPT,thing given
loan.xml,loan,loan.01,give temporarily,2,GOL,entity given to
loan.xml,loan_out,loan_out.02,like loan.01 but without stated recipient,0,PAG,giver
loan.xml,loan_out,loan_out.02,like loan.01 but without stated recipient,1,PPT,thing given
loathe.xml,loathe,loathe.01,hate a lot,0,PPT,experiencer
loathe.xml,loathe,loathe.01,hate a lot,1,PAG,target of hatred
lob.xml,lob,lob.01,fire,0,PAG,thrower
lob.xml,lob,lob.01,fire,1,PPT,thing thrown
lob.xml,lob,lob.01,fire,2,GOL,thrown at
lobby.xml,lobby,lobby.01,"ask a favor, ask a request, ask for",0,PAG,asker
lobby.xml,lobby,lobby.01,"ask a favor, ask a request, ask for",1,PPT,favor
lobby.xml,lobby,lobby.01,"ask a favor, ask a request, ask for",2,GOL,hearer
lobectomy.xml,lobectomy,lobectomy.01,removal of an organ's lobe or part of a lobe,0,PAG,surgeon
lobectomy.xml,lobectomy,lobectomy.01,removal of an organ's lobe or part of a lobe,1,PPT,thing removed
lobectomy.xml,lobectomy,lobectomy.01,removal of an organ's lobe or part of a lobe,2,SRC,"removed from (location, source)"
lobectomy.xml,lobectomy,lobectomy.01,removal of an organ's lobe or part of a lobe,3,SRC,"more specific source, if in addition to ARG2"
lobotomize.xml,lobotomize,lobotomize.01,perform a lobotomy on,0,PAG,surgeon
lobotomize.xml,lobotomize,lobotomize.01,perform a lobotomy on,1,PPT,entity undergoing lobotomy
lobulate.xml,lobulate,lobulate.01,forming or dividing into lobules,0,PAG,cause of lobulation
lobulate.xml,lobulate,lobulate.01,forming or dividing into lobules,1,PPT,entity forming or dividing into lobules
lobulate.xml,lobulate,lobulate.01,forming or dividing into lobules,2,PRD,"dividing into what, sections, lobules"
localize.xml,localize,localize.01,"make local, assigning to a specific place",0,PAG,"cause, agent"
localize.xml,localize,localize.01,"make local, assigning to a specific place",1,PPT,local thing
localize.xml,local,local.02,belonging to a particular area,1,PPT,entity belonging to a particular area
localize.xml,local,local.02,belonging to a particular area,2,LOC,the particular area
locate.xml,locate,locate.01,(cause to) be located in,0,PAG,causer of location
locate.xml,locate,locate.01,(cause to) be located in,1,PPT,"institution, thing located"
locate.xml,locate,locate.01,(cause to) be located in,M,LOC,location
